Movement	2016-10-25 03:29:00
Movement	2016-10-25 03:30:00
Movement	2016-10-25 03:30:00
Movement	2016-10-25 03:31:00
Movement	2016-10-25 03:31:00
Movement	2016-10-25 03:32:00
Movement	2016-10-25 03:33:00
Movement	2016-10-25 03:33:00
Movement	2016-10-25 03:33:00
Movement	2016-10-25 03:34:00
Movement	2016-10-25 03:35:00
Movement	2016-10-25 03:35:00
Movement	2016-10-25 03:36:00
Movement	2016-10-25 03:36:00
Movement	2016-10-25 03:37:00
Movement	2016-10-25 03:37:00
Movement	2016-10-25 03:38:00
Movement	2016-10-25 03:59:00
Movement	2016-10-25 04:00:00
Movement	2016-10-25 04:01:00
Movement	2016-10-25 04:02:00
Movement	2016-10-25 04:07:00
Movement	2016-10-25 04:09:00
Movement	2016-10-25 04:09:00
Movement	2016-10-25 04:09:00
Movement	2016-10-25 04:11:00
Movement	2016-10-25 04:23:00
Movement	2016-10-25 04:24:00
Closed	2016-10-25 04:24:00
Open	2016-10-25 04:24:00
Closed	2016-10-25 04:24:00
Movement	2016-10-25 04:25:00
Movement	2016-10-25 04:26:00
Movement	2016-10-25 04:27:00
Movement	2016-10-25 04:27:00
Movement	2016-10-25 04:27:00
Movement	2016-10-25 04:28:00
Movement	2016-10-25 04:28:00
Movement	2016-10-25 04:30:00
Movement	2016-10-25 04:30:00
Movement	2016-10-25 04:31:00
Movement	2016-10-25 04:31:00
Movement	2016-10-25 04:31:00
Movement	2016-10-25 04:33:00
Movement	2016-10-25 04:33:00
Movement	2016-10-25 04:34:00
Movement	2016-10-25 04:35:00
Movement	2016-10-25 04:35:00
Movement	2016-10-25 04:35:00
Movement	2016-10-25 04:35:00
Movement	2016-10-25 04:36:00
Movement	2016-10-25 04:36:00
Movement	2016-10-25 04:36:00
Movement	2016-10-25 04:37:00
Movement	2016-10-25 04:38:00
Movement	2016-10-25 04:38:00
Movement	2016-10-25 04:38:00
Movement	2016-10-25 04:39:00
Movement	2016-10-25 04:39:00
Movement	2016-10-25 04:40:00
Movement	2016-10-25 04:41:00
Movement	2016-10-25 04:42:00
Movement	2016-10-25 04:42:00
Movement	2016-10-25 04:44:00
Movement	2016-10-25 04:45:00
Movement	2016-10-25 04:45:00
Open	2016-10-25 04:45:00
Closed	2016-10-25 04:45:00
Movement	2016-10-25 05:04:00
Movement	2016-10-25 05:12:00
Movement	2016-10-25 05:12:00
Movement	2016-10-25 05:13:00
Movement	2016-10-25 05:14:00
Movement	2016-10-25 05:14:00
Movement	2016-10-25 05:15:00
Movement	2016-10-25 05:15:00
Open	2016-10-25 05:16:00
Closed	2016-10-25 05:16:00
Open	2016-10-26 01:50:00
Movement	2016-10-26 01:50:00
Movement	2016-10-26 01:51:00
Movement	2016-10-26 01:51:00
Movement	2016-10-26 01:52:00
Movement	2016-10-26 01:52:00
Closed	2016-10-26 01:53:00
Movement	2016-10-26 09:59:00
Closed	2016-10-26 09:59:00
Movement	2016-10-26 10:21:00
Closed	2016-10-26 10:21:00
Movement	2016-10-26 10:21:00
Movement	2016-10-26 10:22:00
Open	2016-10-26 10:22:00
Closed	2016-10-26 10:22:00
Open	2016-10-26 04:41:00
Closed	2016-10-26 04:41:00
